Property_Key,Property_ID,Latitude,Longitude,Accommodates,Availability_365,Has_availability,Reviews_per_month,Calculated_host_listings_count,Property_type,Instant_bookable,Room_type,Bedrooms,Beds,Bathrooms,Bathrooms_type,Neighbourhood_cleansed,Number_of_reviews,Number_of_reviews_l30d,Review_scores_rating,Review_scores_accuracy,Review_scores_checkin,Review_scores_cleanliness,Review_scores_communication,Review_scores_location,Review_scores_value,Amenity_Count,avgprice
10420,21971667,52.35521,4.89799,3,0,1,0.11,1,Entire apartment,1,Entire home/apt,1,2,1,shared bath(s),De Pijp - Rivierenbuurt,3,0,93,10,9,9,10,10,9,15,100
10421,21972149,52.35979,4.9151,2,0,1,0.26,2,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,9,0,98,10,10,10,10,10,10,16,162
10422,21988512,52.3722,4.93683,2,0,1,0.21,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,7,0,97,10,10,8,10,10,9,23,599
6739,19150757,52.34774,4.90605,3,0,1,0.25,1,Private room in apartment,0,Private room,1,3,1,shared bath(s),De Pijp - Rivierenbuurt,10,0,98,9,10,9,10,9,9,18,111.8882834
6740,19308296,52.34218,4.90848,2,0,1,0.32,1,Private room in apartment,1,Private room,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,13,0,90,10,9,9,9,9,9,19,50
6741,19488475,52.35026,4.94509,2,0,1,0.06,1,Private room in apartment,1,Private room,1,1,0.5,shared bath(s),Watergraafsmeer,2,0,90,10,10,9,10,9,9,12,40.22191781
6742,19739943,52.36994,4.93628,3,111,1,1.44,3,Private room in apartment,1,Private room,1,1,1.5,shared bath(s),Oostelijk Havengebied - Indische Buurt,56,0,89,9,9,9,10,9,8,13,90.49589041
6743,19994542,52.36705,4.85215,2,0,1,1.02,1,Private room in apartment,1,Private room,1,1,1,shared bath(s),De Baarsjes - Oud-West,39,0,99,10,10,10,10,10,9,15,80
6744,20548504,52.34704,4.93849,2,0,1,0.72,1,Private room in apartment,1,Private room,1,1,1,shared bath(s),Watergraafsmeer,27,0,94,10,10,9,10,9,9,21,60
6745,20639966,52.36692,4.87261,2,0,1,0.41,1,Private room in house,1,Private room,1,1,1,shared bath(s),De Baarsjes - Oud-West,11,0,95,9,10,9,9,10,10,17,160
6746,20842273,52.37765,4.89134,4,170,1,4.04,1,Private room in apartment,1,Private room,1,2,1,private bath(s),Centrum-West,116,0,91,10,9,9,9,10,9,14,172.0465753
6747,20883368,52.35676,4.91957,2,0,1,0,2,Private room in house,0,Private room,1,1,1,shared bath(s),Oud-Oost,0,0,0,0,0,0,0,0,0,12,80
6748,21022059,52.36772,4.88524,2,351,1,3.39,1,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),Centrum-West,125,1,97,10,10,10,10,10,9,29,141.7287671
6749,21094766,52.35991,4.85437,2,0,1,0.66,1,Private room in apartment,0,Private room,2,2,1,shared bath(s),De Baarsjes - Oud-West,24,0,99,10,9,10,10,9,9,16,84
6750,21550662,52.36129,4.92769,2,0,1,0.03,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),Oud-Oost,1,0,100,10,8,8,10,10,10,14,75
6751,21558114,52.35118,4.84757,1,0,1,0.4,3,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),Zuid,14,0,99,10,10,10,10,10,10,17,57.5890411
6752,21610000,52.3612,4.85081,2,0,1,0.14,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),De Baarsjes - Oud-West,4,0,95,10,9,8,10,10,9,10,70
6753,21856645,52.38861,4.84653,2,0,1,0,2,Private room in house,0,Private room,1,1,1,shared bath(s),Bos en Lommer,0,0,0,0,0,0,0,0,0,13,75.00273973
6754,21862649,52.35669,4.92272,2,282,1,1.75,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),Oud-Oost,61,0,99,10,10,10,10,9,9,21,75
6755,21964868,52.37068,4.86281,2,0,1,0.26,1,Private room in apartment,1,Private room,1,1,1,shared bath(s),De Baarsjes - Oud-West,9,0,100,10,10,10,10,9,10,15,70.0109589
6756,21979569,52.37842,4.84936,2,0,1,8.06,2,Private room in apartment,1,Private room,1,1,1.5,shared bath(s),Bos en Lommer,268,2,95,10,10,9,10,9,9,19,51.6010929
6757,40612983,52.36885,4.90899,2,0,1,0.2,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),Centrum-Oost,2,0,100,10,8,10,10,10,10,7,60
12081,3306530,52.34018,4.89744,5,142,1,0.19,1,Entire house,0,Entire home/apt,3,5,1,shared bath(s),De Pijp - Rivierenbuurt,14,0,96,10,10,10,10,9,9,17,285
12082,3327727,52.40751,4.93318,4,0,1,0.03,2,Entire house,0,Entire home/apt,3,3,1,shared bath(s),Noord-Oost,2,0,90,10,10,10,10,9,9,13,125
12083,3530437,52.39993,4.90572,4,0,1,0,1,Entire house,0,Entire home/apt,4,4,2.5,shared bath(s),Oud-Noord,0,0,0,0,0,0,0,0,0,32,306.2739726
12084,3546352,52.39109,4.9436,2,0,1,0.3,1,Entire house,0,Entire home/apt,1,1,1.5,shared bath(s),Oud-Noord,8,0,83,9,8,9,9,9,8,28,117.1721311
12085,3572825,52.38447,4.86623,4,0,1,0.13,1,Entire house,0,Entire home/apt,3,4,1,shared bath(s),Westerpark,10,0,88,9,10,8,10,9,9,12,200
12086,3613672,52.34748,5.00862,5,0,1,0,1,Entire house,0,Entire home/apt,3,3,1,shared bath(s),IJburg - Zeeburgereiland,0,0,0,0,0,0,0,0,0,16,189
12087,3904809,52.37049,4.86619,2,100,1,0.28,1,Entire house,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,21,0,95,10,10,9,10,10,9,7,112.7506849
12088,4392139,52.38178,4.8694,2,0,1,0.13,1,Entire house,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,7,0,77,9,9,7,9,9,8,8,100
12089,5317273,52.36433,4.87223,5,0,1,0.02,1,Entire house,0,Entire home/apt,3,5,1,shared bath(s),De Baarsjes - Oud-West,1,0,100,10,10,10,10,10,10,10,161.147541
12090,6117131,52.38615,4.84694,4,0,1,0.46,1,Entire house,1,Entire home/apt,2,2,2,shared bath(s),Bos en Lommer,30,0,94,10,10,10,10,9,9,28,300
12091,6303583,52.40703,4.9335,4,0,1,0.41,1,Entire house,0,Entire home/apt,4,4,1.5,shared bath(s),Noord-Oost,26,0,100,10,10,10,10,9,10,41,182.8493151
12092,6435304,52.34938,4.93557,5,0,1,0.03,1,Entire house,0,Entire home/apt,4,6,1,shared bath(s),Watergraafsmeer,2,0,100,10,10,9,10,9,10,11,195
12093,6826043,52.39527,4.91633,4,0,1,0.81,1,Entire house,0,Entire home/apt,2,0,1,shared bath(s),Oud-Noord,52,0,94,10,10,9,10,9,9,15,175.0109589
12094,11447837,52.37301,4.87588,2,0,1,0.72,1,Entire apartment,0,Entire home/apt,1,1,0,shared bath(s),Centrum-West,40,0,98,10,10,10,10,10,9,25,124.7534247
12095,11544027,52.36322,4.85085,2,0,1,0.33,1,Entire apartment,0,Entire home/apt,2,1,1,shared bath(s),De Baarsjes - Oud-West,18,0,97,10,10,10,10,10,9,31,138.8688525
12096,11560697,52.37192,4.87693,2,0,1,0.48,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,27,0,92,9,9,9,9,10,9,9,131.3972603
12097,11575520,52.35407,4.89274,2,0,1,0.35,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,19,0,99,9,10,10,10,10,10,18,90
12098,18646609,52.38222,4.88921,4,0,1,0.91,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Centrum-West,36,0,91,10,9,8,9,10,9,31,99
12099,18650091,52.35905,4.85041,4,0,1,0.02,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,1,0,0,0,0,0,0,0,0,13,200
12100,18712415,52.34198,4.90802,2,0,1,0.02,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,1,0,0,0,0,0,0,0,0,11,135
5176,7336930,52.37193,4.85918,2,0,1,0.22,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,14,0,93,10,10,8,10,9,9,16,90.9369863
5177,7345506,52.35211,4.85472,2,0,1,0.4,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Zuid,25,0,96,10,10,10,10,9,9,15,155
5178,7353528,52.37194,4.85807,4,1,1,0.3,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,19,0,95,10,10,10,10,10,10,15,133.5983607
5179,7432036,52.35647,4.90944,2,0,1,0.67,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,42,0,99,10,10,10,10,10,10,9,139
5180,7442132,52.35497,4.86639,5,0,1,0.3,1,Entire apartment,0,Entire home/apt,3,3,1,shared bath(s),Zuid,19,0,98,10,10,10,10,10,9,16,334.6986301
5181,7451202,52.37842,4.87374,2,0,1,0.02,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,1,0,100,10,10,8,10,10,6,12,122.8767123
5182,7451855,52.36137,4.92779,4,0,1,0.05,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Oud-Oost,3,0,93,10,9,10,9,9,9,6,165
5183,7452777,52.36593,4.8539,2,0,1,0.11,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,7,0,97,10,10,10,10,9,9,7,80
5184,7492962,52.35946,4.89304,2,0,1,0.19,52,Entire apartment,0,Entire home/apt,0,1,1,shared bath(s),Centrum-Oost,12,0,90,9,10,10,10,10,8,22,175
5185,7507235,52.38075,4.88602,2,0,1,0.21,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,13,0,98,10,10,10,10,10,9,16,125
5186,7599021,52.35244,4.88957,2,0,1,0.03,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,2,0,90,10,10,10,10,10,10,9,110
5187,7601340,52.38869,4.87825,4,69,1,0.49,1,Entire apartment,0,Entire home/apt,2,4,1,shared bath(s),Westerpark,31,0,93,9,10,9,10,10,9,7,120
5188,7604231,52.36693,4.85179,3,0,1,0.4,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,25,0,99,10,10,10,10,9,10,14,101.9917808
5189,7641255,52.3652,4.86151,2,0,1,0.03,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,2,0,100,10,10,10,10,10,10,10,110
5190,7701495,52.37769,4.85372,2,0,1,0.96,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,58,0,95,10,10,9,10,9,9,20,110
5191,7705148,52.34101,4.91886,4,0,1,0.21,1,Entire apartment,1,Entire home/apt,1,2,1,shared bath(s),Watergraafsmeer,8,0,95,10,10,9,10,9,9,15,351
5192,7706669,52.36852,4.85361,2,0,1,0.14,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),De Baarsjes - Oud-West,8,0,95,10,10,9,10,9,9,9,145
5193,7713312,52.3834,4.87376,2,0,1,0.48,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,30,0,97,10,10,9,10,10,9,8,101.8493151
5194,7772045,52.34919,4.88924,2,0,1,0.02,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,1,0,100,10,10,10,10,10,10,11,125
5195,8041477,52.35613,4.92118,2,0,1,0.82,1,Entire apartment,0,Entire home/apt,1,0,1,shared bath(s),Oud-Oost,49,0,95,10,10,10,10,9,9,19,105.7534247
3301,5995500,52.36412,4.85096,2,0,1,0.11,1,Private room in house,1,Private room,1,1,1,shared bath(s),De Baarsjes - Oud-West,7,0,100,10,10,10,10,10,10,5,75
3302,6017649,52.35993,4.86286,1,0,1,0.05,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),De Baarsjes - Oud-West,3,0,90,10,10,9,9,9,9,5,50
3303,6441316,52.356,4.88861,2,0,1,9.3,1,Private room in apartment,0,Private room,1,3,1.5,shared bath(s),De Pijp - Rivierenbuurt,608,0,96,10,10,10,10,10,10,28,100.3224044
3304,6559031,52.38554,4.8847,2,0,1,0.23,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),Centrum-West,12,0,90,9,9,9,9,9,9,28,65
3305,214531,52.37169,4.89446,3,248,1,1.54,1,Private room in apartment,0,Private room,1,2,1,private bath(s),Centrum-West,168,0,96,10,10,10,10,10,9,23,100.2
3306,708528,52.35537,4.89477,2,22,1,3.23,1,Private room in apartment,0,Private room,1,1,1,private bath(s),De Pijp - Rivierenbuurt,186,0,97,10,10,10,10,10,9,26,90
3307,775655,52.37112,4.89946,2,348,1,4.25,2,Private room in apartment,0,Private room,1,1,1,shared bath(s),Centrum-Oost,409,0,92,10,10,9,10,10,9,12,86.23013699
3308,865328,52.35553,4.87277,4,350,1,1.82,1,Private room in apartment,0,Private room,1,3,1,private bath(s),Zuid,103,0,98,10,10,10,10,10,9,27,110
3309,893203,52.36703,4.86265,1,0,1,0.55,1,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),De Baarsjes - Oud-West,49,0,97,10,10,9,10,9,9,10,67.84931507
3310,1057494,52.34746,4.87559,2,3,1,5.03,2,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),Zuid,455,0,88,10,10,9,10,10,9,19,82.94794521
3311,1197874,52.37738,4.84944,2,89,1,1.65,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),Bos en Lommer,148,0,98,10,10,10,10,9,10,27,150
3312,1272352,52.37708,4.86047,2,269,1,3.6,1,Private room in apartment,1,Private room,1,1,1,private bath(s),Bos en Lommer,314,0,93,9,10,8,10,9,9,32,90.76712329
3313,1350096,52.35719,4.92193,2,345,1,1.41,4,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),Oud-Oost,124,0,97,10,10,9,10,9,9,25,220.5342466
3314,1534317,52.38295,4.83667,2,1,1,3.25,2,Private room in house,0,Private room,1,1,1,shared bath(s),Geuzenveld - Slotermeer,249,0,96,10,10,10,10,9,9,30,62.84153005
3315,2275817,52.37366,4.9052,4,0,1,2.33,2,Private room in apartment,1,Private room,1,3,1,shared bath(s),Centrum-Oost,185,0,93,9,10,9,10,10,9,13,119.6438356
3316,2511089,52.3561,4.92377,2,0,1,0.18,2,Private room in apartment,0,Private room,1,1,1,shared bath(s),Oud-Oost,10,0,96,10,10,10,10,9,9,11,73
3317,2534166,52.38371,4.85473,2,365,1,2.41,1,Private room in apartment,0,Private room,1,1,1,shared bath(s),Bos en Lommer,191,1,96,10,10,10,10,9,9,9,56.1369863
3318,3205007,52.35346,4.85203,2,0,1,0.31,1,Private room in apartment,0,Private room,1,1,1.5,shared bath(s),Zuid,24,0,96,9,10,9,9,10,9,29,110
3319,3406871,52.33315,4.90055,4,0,1,0.02,1,Private room in apartment,0,Private room,2,4,1,shared bath(s),Watergraafsmeer,1,0,100,8,10,8,10,10,10,9,95
3320,3510339,52.36268,4.85302,2,0,1,0.41,2,Private room in apartment,0,Private room,1,1,1,shared bath(s),De Baarsjes - Oud-West,13,0,100,10,10,10,10,10,10,22,70
15689,13946597,52.35446,4.87089,4,0,1,0.22,1,Entire house,0,Entire home/apt,3,4,1,shared bath(s),Zuid,11,0,98,10,10,9,10,10,9,17,190
15690,14099734,52.40642,4.93056,4,0,1,0.12,1,Entire house,1,Entire home/apt,4,5,1,shared bath(s),Noord-Oost,6,0,90,9,9,9,9,9,8,13,175
15691,15785019,52.39462,4.92687,2,0,1,0.51,1,Entire house,0,Entire home/apt,1,1,1.5,shared bath(s),Oud-Noord,24,0,94,10,10,10,10,9,9,14,125
15692,15852655,52.31585,4.96023,5,0,1,0.09,2,Entire house,0,Entire home/apt,3,3,1,shared bath(s),Bijlmer-Centrum,4,0,100,10,10,9,10,9,10,13,128.5479452
15693,16539738,52.3937,4.91076,12,306,1,3.22,3,Entire house,1,Entire home/apt,2,13,1,shared bath(s),Oud-Noord,136,1,91,9,9,8,10,9,9,50,268.5013699
15694,16774811,52.40841,4.92452,4,0,1,0,1,Entire house,1,Entire home/apt,2,4,1,shared bath(s),Noord-West,0,0,0,0,0,0,0,0,0,12,125
15695,17128389,52.34985,4.79966,4,0,1,0.12,1,Entire house,1,Entire home/apt,2,2,1,shared bath(s),Osdorp,5,0,96,10,10,9,10,10,10,15,124.3150685
15696,32041749,52.37502,4.8773,3,0,1,0.05,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,1,0,80,10,10,8,10,10,8,15,89
15697,32063308,52.39014,4.87649,2,0,1,0.89,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,18,0,94,10,10,10,10,10,9,14,120
15698,32107744,52.37974,4.86961,2,7,1,0.06,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Westerpark,1,0,100,10,10,10,10,10,10,9,119
15699,32118715,52.35165,4.892,4,0,1,1.15,1,Entire apartment,1,Entire home/apt,2,4,1.5,shared bath(s),De Pijp - Rivierenbuurt,23,0,97,10,10,10,10,10,9,25,217.6164384
15700,32176033,52.34631,4.87245,5,0,1,0.33,1,Entire apartment,0,Entire home/apt,3,6,1,shared bath(s),Zuid,6,0,100,10,10,10,10,10,10,14,200
15701,32232068,52.36096,4.85483,2,0,1,0.06,86,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,1,0,80,6,6,8,10,8,10,21,116.1890411
15702,32355945,52.35726,4.93337,2,0,1,0.12,86,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,2,0,90,9,10,10,9,9,9,30,1075.663014
15703,32415362,52.37163,4.8782,2,26,1,0.52,1,Entire apartment,1,Entire home/apt,2,2,1,shared bath(s),Centrum-West,10,0,88,9,10,10,10,9,8,34,250
15704,32415537,52.37132,4.85643,2,0,1,0.55,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,10,0,94,10,10,10,10,10,9,13,175
15705,32507386,52.37331,4.88093,2,282,1,0,3,Entire serviced apartment,1,Entire home/apt,1,1,1,shared bath(s),Centrum-West,0,0,0,0,0,0,0,0,0,13,237.8219178
15706,32604803,52.36421,4.86708,2,7,1,0.17,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Baarsjes - Oud-West,3,0,100,10,10,10,10,10,10,14,190
15707,32654589,52.36365,4.86761,4,0,1,0.21,1,Entire apartment,0,Entire home/apt,2,2,1.5,shared bath(s),De Baarsjes - Oud-West,4,0,100,10,10,10,10,10,10,14,180
15708,32681751,52.37093,4.85209,3,0,1,0.15,1,Entire apartment,1,Entire home/apt,1,2,1,shared bath(s),De Baarsjes - Oud-West,3,0,90,10,10,7,10,10,9,12,80
17808,41045129,52.32864,4.87419,2,0,1,0.54,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Buitenveldert - Zuidas,5,0,80,8,9,7,9,9,8,26,64.42076503
17809,41052544,52.34101,4.9084,2,89,1,0,1,Entire apartment,0,Entire home/apt,3,1,1.5,shared bath(s),De Pijp - Rivierenbuurt,0,0,0,0,0,0,0,0,0,23,200
17810,41057507,52.3596,4.92642,4,0,1,0,1,Entire apartment,1,Entire home/apt,2,2,1,shared bath(s),Oud-Oost,0,0,0,0,0,0,0,0,0,13,135
17811,41231131,52.38675,4.88836,2,0,1,0.13,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-West,1,0,100,10,10,10,10,10,10,8,130
17812,41345920,52.36747,4.8759,4,0,1,0,2,Entire apartment,0,Entire home/apt,2,2,1.5,shared bath(s),De Baarsjes - Oud-West,0,0,0,0,0,0,0,0,0,16,260
17813,41389921,52.3808,4.90573,4,97,1,0.25,1,Houseboat,1,Entire home/apt,4,4,3.5,shared bath(s),Oud-Noord,2,0,100,10,10,9,10,10,10,38,321.5479452
17814,41400369,52.36145,4.90763,1,0,1,0,1,Entire apartment,1,Entire home/apt,0,1,1,shared bath(s),Centrum-Oost,0,0,0,0,0,0,0,0,0,13,250
17815,41525474,52.34123,4.90284,2,0,1,0.12,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,1,0,100,10,10,10,10,10,8,9,100
17816,41688975,52.32616,4.87727,3,363,1,0.73,1,Entire apartment,1,Entire home/apt,1,0,1.5,shared bath(s),Buitenveldert - Zuidas,6,0,93,9,10,10,9,10,9,35,109.1561644
17817,41824482,52.38995,4.91553,3,112,1,0,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Oud-Noord,0,0,0,0,0,0,0,0,0,7,125
17818,41892968,52.35565,4.89326,2,100,1,0,2,Entire apartment,1,Entire home/apt,1,0,1.5,shared bath(s),De Pijp - Rivierenbuurt,0,0,0,0,0,0,0,0,0,21,99
17819,41905766,52.36414,4.93448,4,0,1,0,1,Entire apartment,0,Entire home/apt,2,2,1.5,shared bath(s),Oostelijk Havengebied - Indische Buurt,0,0,0,0,0,0,0,0,0,35,200
17820,41920777,52.3606,4.86971,4,0,1,0,1,Entire apartment,1,Entire home/apt,1,2,1,shared bath(s),De Baarsjes - Oud-West,0,0,0,0,0,0,0,0,0,8,130
17821,42032977,52.35046,4.88967,2,0,1,0.59,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,1,0,100,10,10,10,10,10,10,12,150.0054645
17822,42173030,52.3716,4.93101,4,0,1,0,1,Entire apartment,1,Entire home/apt,2,2,1,shared bath(s),Centrum-Oost,0,0,0,0,0,0,0,0,0,12,200
17823,42193819,52.36756,4.92704,2,0,1,0.37,3,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Centrum-Oost,3,0,100,10,10,10,10,9,9,15,120
17824,42243069,52.35326,4.91983,2,0,1,0.13,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Oud-Oost,1,0,100,10,10,10,10,10,10,8,95
17825,42289865,52.33677,4.93274,16,42,1,0,10,Entire apartment,1,Entire home/apt,4,14,2,shared bath(s),Watergraafsmeer,0,0,0,0,0,0,0,0,0,9,395.6849315
17826,42485385,52.35392,4.90232,2,0,1,0,1,Entire apartment,1,Entire home/apt,0,1,1,shared bath(s),De Pijp - Rivierenbuurt,0,0,0,0,0,0,0,0,0,11,199
17827,42499293,52.34576,4.893,2,0,1,0,5,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),De Pijp - Rivierenbuurt,0,0,0,0,0,0,0,0,0,25,260
14207,40796802,52.35793,4.9378,2,0,1,0.1,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Oostelijk Havengebied - Indische Buurt,1,0,80,10,10,10,10,8,10,18,135.4234973
14208,40867170,52.35485,4.89092,2,0,1,0.51,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,5,0,96,10,9,9,10,9,10,13,140.7534247
14209,40890681,52.38456,4.87526,2,90,1,0,1,Entire apartment,1,Entire home/apt,0,1,1,shared bath(s),Westerpark,0,0,0,0,0,0,0,0,0,12,185
14210,40894941,52.38046,4.84885,4,0,1,0.21,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Bos en Lommer,2,0,100,10,10,9,10,8,10,18,200
14211,41039031,52.35462,4.89856,2,0,1,0,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),De Pijp - Rivierenbuurt,0,0,0,0,0,0,0,0,0,28,201
14212,41094993,52.35794,4.90874,2,0,1,0.1,1,Entire apartment,0,Entire home/apt,1,0,1,shared bath(s),Oud-Oost,1,0,100,10,10,10,10,10,8,15,179
14213,41109225,52.37224,4.89547,2,0,1,0.22,1,Entire apartment,1,Entire home/apt,1,1,1,shared bath(s),Centrum-West,2,0,100,10,10,10,10,10,10,14,79
14214,41177153,52.37163,4.89354,2,0,1,0,2,Entire apartment,1,Entire home/apt,0,1,1,shared bath(s),Centrum-West,0,0,0,0,0,0,0,0,0,8,123.0136986
14215,41207465,52.34544,4.86049,2,10,1,0,2,Entire apartment,0,Entire home/apt,1,0,1.5,shared bath(s),Zuid,0,0,0,0,0,0,0,0,0,30,199
14216,41231651,52.36717,4.87627,1,0,1,0,4,Entire apartment,0,Entire home/apt,1,0,1.5,shared bath(s),De Baarsjes - Oud-West,0,0,0,0,0,0,0,0,0,18,85
14217,41308840,52.35004,4.90262,2,89,1,0,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),De Pijp - Rivierenbuurt,0,0,0,0,0,0,0,0,0,9,270
14218,41334300,52.36664,4.87682,4,0,1,0.36,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,3,0,100,10,10,10,10,10,10,31,350
14219,41344247,52.37507,4.86055,2,0,1,0.14,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Bos en Lommer,1,0,100,10,10,10,10,10,10,15,165
14220,41367490,52.34785,4.90263,4,359,1,0.88,1,Entire apartment,0,Entire home/apt,2,3,1,shared bath(s),De Pijp - Rivierenbuurt,8,0,98,10,10,10,10,10,9,18,168.2027397
14221,41394232,52.29969,4.97686,3,0,1,0.53,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Gaasperdam - Driemond,4,0,100,10,10,10,10,8,10,11,100
14222,41401035,52.35944,4.8579,3,158,1,0.11,2,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Baarsjes - Oud-West,1,0,100,10,10,10,10,10,10,6,180
14223,41514444,52.36892,4.86575,4,0,1,0.37,2,Entire apartment,0,Entire home/apt,2,3,2.5,shared bath(s),De Baarsjes - Oud-West,1,0,100,10,10,10,10,10,10,32,200
14224,41529465,52.34911,4.86996,6,0,1,0.13,1,Entire apartment,0,Entire home/apt,4,5,3,shared bath(s),Zuid,1,0,100,10,10,10,10,10,10,15,350
14225,41697421,52.34343,4.90651,4,267,1,0,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),De Pijp - Rivierenbuurt,0,0,0,0,0,0,0,0,0,14,180
14226,41707482,52.35231,4.84678,4,0,1,0,1,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Zuid,0,0,0,0,0,0,0,0,0,27,300
10423,22028930,52.35203,4.80314,2,0,1,0.35,1,Entire apartment,0,Entire home/apt,1,1,1.5,shared bath(s),Osdorp,12,0,98,9,10,10,10,9,10,24,70.00821918
10424,22072477,52.38723,4.88059,4,0,1,0.21,2,Entire apartment,0,Entire home/apt,2,2,1,shared bath(s),Westerpark,7,0,97,10,9,9,10,9,8,27,165
10425,22094067,52.35572,4.88765,4,0,1,1.08,1,Entire apartment,0,Entire home/apt,2,3,1,shared bath(s),De Pijp - Rivierenbuurt,37,0,99,10,10,10,10,10,9,37,356.9178082
10426,22095827,52.36187,4.91,2,0,1,0,1,Entire apartment,0,Entire home/apt,0,1,1,shared bath(s),Centrum-Oost,0,0,0,0,0,0,0,0,0,11,80
10427,22102814,52.32602,4.87835,2,0,1,0.06,1,Entire apartment,0,Entire home/apt,1,1,1,shared bath(s),Buitenveldert - Zuidas,2,0,100,9,9,9,9,8,9,21,65
10428,22143276,52.38404,4.83407,3,0,1,0.45,1,Entire apartment,1,Entire home/apt,2,1,1,shared bath(s),Geuzenveld - Slotermeer,15,0,96,10,10,9,10,8,9,16,150
